id,text,is_hate
ec63332e0ec06614,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,False
5ca1cebae9074766,"Tem gente que é da comunidade que, infelizmente, ao invés de solucionar, problematizam. Dando palco para aqueles que odeiam a gente. As siglas da comunidade não foram inventadas por acaso. Foi estudo, pesquisa. Tem base!",False
7ed9a026da670cf1,Muita porraloca..kk,True
9cadc76ca0afd9e2,[HASHTAG],False
0b20fe2321cae8aa,Eu queroooo,False
251abcd7c9d5f3a0,Eu querooo,False
4bd60e8576931f7f,Exato!!!!,False
c0498bd4c0824770,❤️❤️❤️,False
566ba1cb726c7da0,"A melhor parte q red pill blue pill vem tudo de matrix q eh dirigido por irmãs trans, essa rapaziada eh uma piada pronta e [MENTION] eh fenomenal 😌",False
0b729d8718e17fcc,Not Available,False
ccb3121eb882df2c,Hahahahaha… amei o “vc nem entenderam o filme”,False
325d05c4ad0f608a,Laudo psiquiátrico 😂😂😂😂,True
0e64898ed1069c3a,Gordura trans 😂😂😂,True
1f6c17ca7e4f3e9f,"Meu Deus, É muita Firula ideológica !!!",True
9145f790701388a8,Not Available,False
ef865edc97f306b8,Só existe Homem e mulher não essas gambiarra do diab,True
6a29b39b0fc2ef7a,Pare de palhaçade kkkkk😂😂,True
2e810a111ce36091,😂😂😂😂😂😂😂,True
88a09f8e5d01c269,"transmed é quase a mesma coisa que falar que ser trans é doença, o que um laudo médico tem a ver com o gênero de alguém??",False
c6ac0ab56d56d3f0,Adorei a fala neste corte! Feliz em conhecer mais existências que buscam romper as normas da nossa sociedade adoecida! Força e luz a todes!,False
554b7dce2ff6ab0d,Lamentável... Um ser transtornado como você é deplorável para sociedade,True
a67e56628407784c,Transmed é nome de plano de saúde?,False
c6b1b5f5dab61696,[MENTION] [MENTION] vocês são engraçados é tipo o Mussun o cebolinha que falam errado. Não binário queer boyceta amigues todes TODA ESSA PALHAÇADA NÃO EXISTE máximo respeito a pessoa de vocês só façam um favor pra sociedade não tenham filhos só isso já tá bom pois assim daqui 20 anos essa palhaçada não terá sequência e o Brasil volta ao normal,True
eba2ee65c1476265,Tô apaixonada com tantas informações que são tão pertinentes a comunidade. Parabéns por este trabalho lindo ❤️,False
36cd032c67ec553c,Isso é falta de identidade total,True
9a30ea6d5ede5a36,É coisa viu,True
2f6ed85b9018dfa8,Amei que ele está sofrendo ataques ❤️,True
23d41f2da406f079,🤮🤮🤮🤮🤮🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,True
79594cd14ec9e1bd,Depois do boyceta pode parar ja cagou no pau kkkkk,True
471d0a99dd8c2a01,"Fala sobre o TRANSFORMER, tem um que se chama Optimus Prime ele é o que mais se identifica.",True
941d65d91a453820,Que b💩,True
b872c7185cff5c5c,Logo o RG vai virar uma checklist,True
9da1495dfd605670,Piada,True
a88219eb4bbd3fdb,Kkkkkkkkkkkkkk,True
474a23289c78a5d7,NEM OS TRANS GOSTAM DELES MESMOs kkk🏳️‍⚧️,True
4b5d4a8c28b06a08,"Juro que tento entender! Mas a cada novo “termo”, fico mais confusa!😅",False
e773bd54d68ca3c0,Todo flamenguista é boyceta?,True
d8e4b55d56ea11be,"“Identificação trans tinha que ser menos burocrática” Isso, ai vamo enfiar uns doido fetichista e desequilibrado se passando por pessoa trans dentro dos banheiros e vestuários femininos. A militância trans se perdeu totalmente em pautas absolutamente sem importância.",True
3c4f6d2de8d9ce06,👏👏👏,False
a6803aa82692365b,👏👏👏❤️,False
d86deff11b0ece37,Alakakakkakakwkwkwkkwkwkwkww,True
0e177d9d5ad14916,Eu sou parabólica,False
e3c1bbcc090664cc,Pensei que era um trans que passou em medicina,False
2c6757eff5a35a48,Ó o Boycetao aí KKKKK,True
0e2a9da38ded1659,Boyceta pra quem não sabe é alguém que não é girlpika. Pronto,True
3d61f81cc88c4c38,"Genteeeeeee vcs estão me deixando loucaaaaaaa , já não consigo mais entender nadaaaaaaaaa PQP",False
169d52ddf701a524,"Sou da comunidade, mais..........................",False
8722c738a0605384,"Essa não sabe nem o que ela e o que gosta etc 😂😂 e agora inventou um termo uma palavra pra se mostrar na internet, o que as pessoas não fazem pra se aparecer, um termo uma palavra completamente de baixo calão, horrível e quer exigir respeito da sociedade e das pessoas, vi comentários de pessoas da própria comunidade lgbt que nunca ouviram falar nesse termo Boyceta, termo de baixo calão que a sociedade não é obrigada a aceitar, a comunidade lgbt sim nao tenho nada contra mas essas loucuras não dá não tem como",True
eeb8587511180d4f,"Acho que ela já se perdeu, não sabe nem mais o que quer ser, por esses motivos que a comunidade lgbt+ vira motivo de piada e chacota",True
ee68f8f815f41fab,Eu quero,False
db27ca58bf533117,Como foi sua última consulta no GINECOLOGISTA ?,True
8d8cceda18225c84,Desver,True
6ee388a48eb1738b,Jupitter sempre muito necessário. Admiração por esse cara. 👏❤️,False
37bbf2e03da9657b,Queria muito participar do programa!! Sou uma mulher transexual e mãe biológica e sofro muito pois as pessoas da minha cidade tem a mente fechada quando o assunto é ser mãe trans ainda mais sem precisar ter contato sexual com outra pessoa pra de fato isso acontecer!! Tomara que o programa leia minha mensagem,False
7059a33a2fa496fa,😂😂😂😂😂,True
43fc6dd33a0140b7,"Se levar no médico, ele interna 😂",True
518f62e1425f0602,"Quer dizer que a identidade da pessoa, só vai ""validar"" por uma merda de laudo médico? Por isso que a comunidade é chacota pra alguns 🙄",True
0cbfa03b9d77924c,Deus repreende,True
5c400ca1542afafc,O que a falta de um pai na infância não faz né 😂,True
74afe686faa3725d,OQ É BOYCETAAAAAA???,False
c7b1c896a5144420,Vc seria A G0rd0NA da Hornet?,True
6000cebd9d1889d4,"Existe mulheres de pênis e homens com vagina, não devemos rotular as pessoas através do sexo biológico e sim através da sua identidade de gênero",False
ed4619821d8edea3,"Então se tá tudo bem com pêlos no corpo, cara e musculatura de macho, então vamos cancelar as transições né more, tão fácil julgar o mundo pela sua cabecinha desconstruída, lembra que tem um monte de menina trans sofrendo com o corpo que te E QUE NÃO ESCOLHEU, a transição é uma forma se SE ADEQUAR PRA NÃO SOFRER TANTO NA FRENTE DO ESPELHO, ninguém transiciona pelos outros a gente que é mulher trans faz isso pra se sentir bem, ENTENDA! Povinho desconstruide.",True
45e844b0da07a04b,Frescura no rabicó,True
dad0d9345b294436,Pq bloqueia os comentários se dos post medo do [MENTION] ?,False
29d3e2c28c3969cb,"Pior foi o ""boyceta""! 😂",True
f1b129ca8c668f61,Na comunidade de vcs não tem transDOENTE não? 🤣🤣🤣,True
b154afb5f4f95d6f,É inacreditável isso lkkkkk,True
23738a6716ca4b9c,Boycetinha 🤣🤣🤣🤣🤣,True
60b8e18c1a2b1707,"Olhando para ti fico apavorado onde o mundo chegou. De verdade, eu tento entender o que passa na cabeça de vocês e só vejo 💩💩",True
e8f4f8320699252e,Nem vocês se levam a sério 🤣🤣🤣,True
6996b6cfa9ddde4e,Por isso admiro a Thammy. É o que é sem qualnecessidade de classificação além do óbvio.,False
c5d6af72d6485e17,Not Available,False
adc2c1227946cccd,O que e transformers?,True
6617f9534e9d7774,Eu não tô entendendo mais nada agora... Não sabia que tinha isso...,False
1fe6cbfe7d5e6b01,👏👏👏👏👏,False
0292e2e3ee7ed64b,👏👏👏👏👏,False
cb5bd4aa0a638339,Até os lgbtqia+$%&$#* não se entendem. Querem romper com estereótipos e classificações criando mais estereótipos e classificações. As pessoas são o que são. A individualidade de cada um não devia nem ser discutida. Apenas seja. Trans med. Kkkkkk fala sério. Boyceta. Piada,True
ed86ba2342b7b332,Mais essa 😂😂😂...rótulos e mais rótulos ...vai entender,True
106c64e69f0d96d9,Entre amigues” kkkk ri muito com esse titule rs,True
a019ee75bca8e2b4,E a transmerda é oque 💩,True
6daa329311f2fbb7,"Perfeito e muito bem colocado! O corpo é uma roupagem da nossa essência e personalidade, não o contrário. A sociedade como um todo deveria inserir novas formas de socialização e comunicação sem a pré-determinação da aparência.",False
0f67fe6d5598c09d,"O problema começa quando pessoas que não vivem socialmente com o gênero que se identificam quererem acessar lugares divididos por gênero. Quem lembra da trans barbada da UNB? Foi um prato cheio pra extrema direita. E, pasmem, vi gente chamando quem não concordava com isso de TRANSMED. É pra rir.",True
5f5055d205fcbbbc,"Por isso ninguém leva vocês a sério, não tem nem como conversar 😂",True
a5c09f70bd2e2e6c,Depois falam que o problema do Brasil e o governo kkkkk um bom dia a todes,True
be1fe25fbf0f1be1,✊🏾❤️,False
4e50b3d426a1cb14,Essa não representa nem ela... Que dirá a comunidade Lgbtqia,True
b66b895b856dc85e,"Nunca ouvi esse termo rsrsrses, mais pelo que entendi é uma total falta de consciência de classe principalmente em um país onde nem todo mundo tem acesso a uma transição ou assistência médica. Eu por exemplo o único endócrino que fui pelo sus era transfobico, se acha que vou querer ir denovo ? Enfim ideia torta !",False
24ccf98ac7b060f5,Eu queroo,False
5761d45ffac2c1d3,"Imagina a gente chegar num médico e pedir receita e laudo para poder comprovar que sofremos lgbtfobia? Enquanto isso pessoas hetero sofrendo até transfobia. Mas foi confundido, como comprova? Por isso a linguagem tem importância grande para nomear as coisas e estabelecer essas relações conceituais, senão elas não serão reconhecidas e acolhidas pela justiça e os meios que possam nos proteger e garantir direitos. Por isso uma coisa tão boba como a palavra ""todes"" é rejeitada com tanto ódio. Não nos dão o direito de existir enquanto não for reconhecido e validado. Tem a importância de ter nome retificado. Mas não precisa comprovar num papel nossa sexualidade e identidade de gênero para ela ser real.",False
85de44fdd77a8638,"É cruel sofrer preconceito dentro da mesma classe, é desumano isso!",False
c51378d7db66f49a,Eu quero,False
6f51d22efa92b46c,EU QUEROOOO,False
24e5e000b3149e13,"Acho que nem os TRANS suportam vocês kkk.INACREDITÁVEL. É BOYCETA , é Transmed .😂",True
6afb4e597318590b,"Ningm falou nada contra qm quer e faz cirurgia e hormonizacao. O unico errado eh exigir isso dos outros que nao podem e nao querem. Todo mundo é valido, nao tem que exigir nada de ninguem.",False
c8760515b18bd6f8,"Gente que desnecessário isso! Desvalidando a pessoa! Ela é Trans e pronto, ela tem que ser ver e não um papel.",False
64081bc5f41eed69,As vezes eu fico preocupado com esses termos que mais nos distancia do que aproxima. Gente não vamos tornar difícil a vida de pessoas que já sofrem com o preconceito. [HASHTAG],False
78936faffb1986a3,Oíiiiiiiiiiiii por favor esse termo eu não conheço! Como?,False
ac7b38a291f90763,❤️❤️❤️❤️❤️❤️❤️,False
012f5c32a9afcda4,Eu quero!,False
77423f78732920de,Not Available,False
0be2736844b304c5,Fala mesmo!! 🔥,False
de1fb09ee75e652c,Extremamente necessário,False
c091e15bd94cd72d,EU QUERO,False
e511b4a22b69c3c2,Todo apoio [MENTION] ❤️,False
c1fb7e024a526929,"As pessoas LGBTQIAPN+ que estão atac4ando [MENTION] Paulo Freire já dizia, se a educação não for libertadora, o sonho da pessoa oprimida é se tornar opressora. Mais consciência e conhecimento sobre a diversidade da comunidade T",False
7c2d0a63f4703f63,Eu queroo,False
fe32c060878c05d9,"Pra quê tantos termos ??? A galera ao invés de simplificar, deixar mais fácil para os leigos, pra facilitar a aceitação e respeito , fica complicando e tornando tudo uma grande bagunça… 🥹",False
0117eeabeb8b76a2,"Hoje em dia se é vc uma pessoa trans ""comum"" que acredita em disforia e quer seguir a ""binaridade de gênero"" vc e transmed. Sendo assim a Mandy candy tbm é transmed ? Ariel modara? Popovaz era transmed? E cada coisa viu",False
0a46788b3e634ef6,Trans da Unimed,True
e577145e78bb5179,Transmes são formados em Medicina?,False
2ad1b3b564c3019e,Que estupidez ser trans e ser trans como médicos ou nao,False
ce60d85b8f6cd6ef,"Lembro quando atacaram a Triz por causa da fluidez do gênero dela! A própria comunidade. Que m3rd4, meu! Lógico que tinha muita inveja e despeito camuflados. A cada um seu lugar ao sol! Paz.",False
46549cf134737467,Not Available,False
e146ebda471a5337,Conheci várias transmed e várias polícias de gênero.,False
8eb0d57515f3ee13,Not Available,False
4b3193a92d269b9d,EU QUERO,False
5f2e0f164fdc6213,"Caraca, não conhecia esse termo. Ainda bem que nunca cruzei com nenhum kkkkk",True
1c0e1ae58df2e16d,Mano que vergonha alheia,True
932237add667c39c,[MENTION] Transmed ai que eu te falei,False
1711fbfbe8dd4b54,Not Available,False
ba45806ae9c1d47c,MT bom,False
3aeb7d310d12b173,Odeio os transmed,False
46cc46eab019cb66,👏👏👏,False
e3a10b5943285bc5,A pessoa se entende trans mas para poder ter sua identidade respeitada vai precisar de atestado?,False
41a688a71ab0c618,Maravilhoso!,False
b719da634d1e66b5,"Não conhecia esse termo ""transmed"".",False
cfb2a7a0c3212a35,"ABNTrans pra que sabe. Quem define quem é ""de verdade"" ou não é a cisgeneridade, pra que ficar fazendo isso entre si? De fato, um desserviço! Obg [MENTION] 🔥🏳️‍⚧️",False
b5819f37254c6a00,"sensato, como sempre ❤️❤️❤️",False
2b0998a9920d4be3,Quanta loucura.,True
c3b5a20133764658,Errada tá a psiquiatra,True
6a4349325747178d,😂😂😂,True
831438fb9b17eed1,"O que tem de queixo, tem de pinto. = nada! 😂😂😂😂",True
03193d7f36e3b187,O que é um gênero fluido mano. Só conheço gênero músical e fluido pra freios de carro😂,True
e84e701854d4c7b2,Boyceta é meu ovis esquerdo😂,True
f9c5c141651fb820,Not Available,False
891cb63e85832d6c,Kkkkkkkkkkk sla cara que merda kkk,True
766dfa3439c83bf4,Devia fazer uma bariátrica,True
a383ec923f0b69ba,Estou a procura do pescoço desse dinossauro,True
450593dfcbd5aab4,Mas no final que porra vc é???,True
3354955fe33d628e,Uma coisa que vc não faz é rap flor,True
0b506964cc184c56,"😂😂😂😂 que complicado, é melhor ser homem ou mulher 🤣 é muito mais fácil",True
670d69f4a400f01b,Not Available,False
83b170e4d686fec4,"blz mais boyceta vai chega onde,nunca acredite em uma mentira porque não e verdade[HASHTAG]",True
f0d8554bd71b6990,gostosooo,False
bb14d871559f5f8c,Boyceta pra quem não sabe é alguém que não é girlpika pronto explicado,True
5e52cb7f36ef8182,"Júpiter tu é muito foda! Te vi numa apresentação de rap no Fórum Social das Resistências em Porto Alegre. Se tu considera 26 tardio, imagina 40! Abraços!!!",False
1e7461ae3d73efdd,"Pra mim só existe o macho e a fêmea ,foi o que Deus deixou,resto e modismos",True
15b6afc4ae0cfd00,Not Available,False
ecfffa6979c6d7aa,Os caras inventam tanta coisa só para o no final dizer se come ou é comido o😂😂😂😂😂,True
f20aafbddb20a4d2,Galera que não curte não precisa nem assistir.,False
9e5bb64a6d216d27,Meu deus! Desver,True
1bc9b4bafd4fb3d3,Falta de internação em algum manicômio 💩💩,True
6ba210753a7a3b34,"Sou trans e graças a deus esse termo boyceta nunca vai me representar 🙌 inclusive odeio graças a vc tenho que ficar aguentando a própria comunidade LGBTQIA+ me chamando dessa forma horrenda, parabéns vc tá conseguindo invalidar uma luta que não é só sua, vc deu a brexa que eles precisavam pra invalidar todos nós 👏👏",False
c867d131b14c1c6b,????????????????????,False
678423b3ba609f79,🤢🤢🤢🤢,True
22c3a721f2bce3e7,Continua e sempre vai ser mulher,True
c876d81f81528b3a,Que bost4 😂😂,True
14b43015d3d788d9,Qual a lógica de ser trans não binário? Desculpa mas não entendi,False
1de62100496cf843,Meu Deus kk,True
10d95d437ba777ab,Isso é pior que merda,True
efcb0c30552a5bc1,😂😂😂😂😂😂😂😂😂😂,True
1ca91731e783d5a5,Mais que merda é essa hein,True
912187f9d88a9cbc,👏🏾👏🏾👏🏾👏🏾👏🏾,False
3e9cc3ab98440f38,Not Available,False
2653d1957c7298c6,Not Available,False
f8ad178cbc516ccc,Mont3 d3 💩,True
f1eed67e36e2e93a,Doença !,True
09d312d7ca0d3d09,Vacaceta existe ? 😂😂😂,True
15192501d5338e87,kkkkk,True
05e6b552b88a74a6,""" ter acesso a esse conhecimento"" 😂😂",True
bb244ecd28474f5b,🤣🤣🤣🤣🤣 bizarro d mais mano!,True
e6a6a3af68381edb,🤮🤮💩,True
58312d9ea9612def,Not Available,False
62456ba0d94d739c,💩💩💩,True
640f70bd76c63993,😂😂😂😂😂😂😂😂😂😂,True
44432694f5e67e4c,Meu deus 😂💩,True
cfb35af18ef92128,Not Available,False
feacd77ed72235cb,😢😢😢😢😢😢,False
3969718f34cffd38,KKKKKKKKKKKKKKKKKKK,True
5279b4021523cac0,Eu querooo ❤️,False
97ece8876fa5152b,"Eu sou gay e reconheço que tem dois gêneros masculino, femenino e 55 tipos de gays!",True
e09171cc1e5437f6,Kids graçа,False
6492d5d353a4842c,Quanta 💩,True
34a19506455d6359,Que merd4!,True
16f5ed2ba85947b5,Dina d deve tá se retorcendo no caixão vendo umas merda dessa falar que é rap kkkk,True
b4ac47e995542693,Not Available,False
ab9dd353a770cfe0,"É a msm coisa, não tem como fazer quem é hetero aceitar tb não é!",False
e10d1d0dbfdc7185,Not Available,False
c753b2bf212812a6,❤️❤️❤️❤️,False
be0c059e9e20ae37,Ficaria horas ouvindo o [MENTION] falar. É apaixonante ❤️,False
b05d03c77973a56f,👏👏👏👏👏,False
4315d2ad9865b793,"Galera bora lá no YouTube dar uma força vendo o incrível [MENTION] com sua sabedoria e vivência, ajudem o podcast [MENTION] crescer, deem like, comentem no conteúdo, compartilhem com sua rede.",False
e3a364bb97eaac8c,Esses povo não intendi a vergonha que passa 😂😂😂,True
e1e05026ce091e28,Obediência gera benção e desobediência gera maldição,True
0d62332e11018de7,Not Available,False
5dee0f37241496a2,"Aperta o Butão logo Putin,quebra essa aí,nunca te pedi nada.",True
679d21aca44f0952,Do jeito que o CAPS gosta 😂,True
35a0230da9d999eb,A diabete gosta disso. 😂😂👏,True
439ee3908a97f788,"Deus criou homem e mulher, agora o gordo ou magro nada ver ,agora desobedecer, kkkkk faça o favor de pensar no futuro e de exemplo....quer aparecer da forma mais ridícula. Afinal depois de quase uma semana vc decidiu o que vc é?",True
b0caae59937f1981,"Blz… a medicina tá errada, a biologia tá errada… vc que tá certe 😂😂😂",True
22c755f6708042b0,Isso é doença física e mental 😮,True
09fdf7a2d5d0e810,Eu acho que os alienígenas não são como nos aprendemos em,False
70ca904107c95026,"Com esse pensamento, é fácil romper uma artéria, e nada mais.",True
f38c52a330f600b5,EU QUERO,False
7c25a0faeaf84ead,KKKKKKKKKKKKKKKKK FEI DEMAIS,True
7292d385de0ea0a2,"Realmente desobedece,te deixando com saúde precária e influenciando outros é romantizar uma doença.",True
a3976f35ae46eb7f,Não é que vc quer ser gordo ou obeso. Só n quer fazer regime,True
7d0d4f3631e3990e,😂😂😂😂😂😂😂😂😂,True
dc0e1ba10bc1efe6,"No vídeo anterior aqui em que vc citou o dep Níkolas, não foi permitido comentar, ali vc disse que ele postou um corte de seu vídeo para 11 milhões de bolsonarístas, se vc foi a um podcast querendo visualização; então ele te ajudoooooou.",True
e9391b305f90a800,"Desobedecer a regra número 1 dos anjos caídos. Muito bom, o inferno tá cheio ! 👏🏾👏🏾",True
0cf306930c0214d6,esquizofrenia kkkkk,True
ed7b5b941900dc31,Escolhas e consequências. 😕,False
05f13bde2d160ddf,Kkkkkkkkkkkkkkkkkkk,True
64d7ae089dd246ce,😂😂😂😂😂😂,True
f76e4d1167da8efa,"Hummmmm amostradinhaaa, vou logo fazer sua passagem. Era uma vez uma amostradinha que não cuidava da saúde 😂",True
3731f63d604e65d3,Me emocionei ❤️,False
0a81f23cc7057025,gordo agr e minoria ? kkkkkkk,True
e0938d4351279881,Essa turma que diz ué é a favor de regulamentação de redes sociais e contra fake news,False
5e86b0e22b368e4d,"A Realidade é muito triste..mais é no subúrbio que vive o boyceta..Pegar. O trem é arriscado, trombar com outros boyceta naquele trem lotado..numa briga de boyceta quem sai perdendo são os boy ceta.cetaligado😂😂😂😂😂..Fiz um Rap",True
f77c6841619d2826,"Você é foda te admiro muito, cê tá ligado ❤️",False
cd6b2bc07e276af1,"Se biológicamente não há uma explicação, você é anti ciência, sem mais.",True
d2a819bd440f3daf,Um ser humano com 30+ no corpo falando em necessidade de desobedecer. É pacabar,False
eb571937844535e7,Kkkkk tratamento urgente né! 🤣,True
a222b4a9e74879a7,Eu quero!,False
35c35d6fcb262138,O melhor de todos,False
d6b48d5a8d1fe806,"Um corpo gordo pede ajuda, a realidade é essa, e eu sei que todo gordo queria ser magro, eu passo por isso até hoje.",False
890a999d534bb41d,😂😂😂😂😂,True
647e68b709b6392d,Sou um helicóptero de cobate blackbird 🚁,True
632fdeffca6a5b68,Aulas meu bem 🔥,False
582e9b463972b74d,"Crl… pessoas como você faz abranger o raciocínio! Continue sendo eficaz e objetivo 👏🏽👏🏽👏🏽 a sua forma de pensar ajuda muito as outras pessoas a aceitarem os seus corpos! É preciso desobedecer o padrão imposto a sociedade, que, muitos abraçam e acreditam afirmando que é o correto! Cada qual com o seu corpo e sua forma de pensar e aceitar, RESPEITO É OBRIGAÇÃO!",False
5559d25372cf6756,Louça lavada evita paulada,True
1a73fdec5ceb0db4,Um corpo gordo é um corpo dodói.,True
2ff1c916e70dbad6,Só fala para mim....qual seu partido político?,False
8f02984978719d03,Not Available,False
355c067e9d4c57a0,"Que desgraça completa, ajudem essa moça indicando bons profissionais de saúde mental.",True
08350fca0b80425b,Kkkkkkkk muita loucura,True
97d058409c649b26,"E tão simples , corpo que tem vagina é mulher, e o corpo que tem penis é homem, isso nunca vai mudar , pensei que ainda ensinavam isso nas escolas ! 😂",True
3896a52baa4d12bd,Eu quero!,False
008d9455643c451b,"obrigado por existir jupiii, vc é foda",False
0250baa3dd6f1dd4,Aulas,False
b3e696d152a69ddf,"Realmente é assim, pras pessoas que me conhecem dês de criança, e por ser um magro que só toma a testosterona.... Todos jugam se eu vou ser um homem trans padrão, que faz academia e pareço um homem cis",False
d01c2a872db495e2,🥹🤎 SE ACOSTUMEM,False
c0c179ae06451b1e,É isso!!!! 🔥🔥👏,False
1e01c717b8003583,Muito foda ❤️,False
c6e81e462e3cce51,👏👏👏,False
d906d0c00081fa1e,👏👏👏👏,False
2fe8623ae1364657,Amooo demaissssss [MENTION],False
546bf0738494a0af,👏👏👏👏,False
af97b217d3effb25,Sensacional!!! 👏👏👏,False
a80deb75deb60d01,Isso me emocionou demais,False
9b836949a51fc8e5,Aproveitaaaaaa,False
93422281f0412ec6,Amei tanto!!!,False
bca1fbc34196c031,"""Meu corpo vai ser diferente sim, pq eu quero"" 😍 Aprendi a respeitar mais o meu corpo te ouvindo, obrigada por isso! ❤️",False
94553285ef6dc4e8,B A F O,False
726b3410b98ac3e4,Meu ídolooo ❤️,False
0be0bab9472840f5,Espetacular 👏👏👏👏,False
1bd512a67fb0438b,Foda demais❤️❤️❤️,False
71ebf4f12712a4c7,Aproveita pra se acostumar 🙌,False
7e636d38904eadbe,Boy cempal,False
cba45fa12ff9dafb,"Muito e um merda 😂😂, porá de gênero, homem e mulher sempre 🗿🗿",True
41aa93cf666b458d,Tem que tomar uns tapão na orelha pra para de maluquice,True
9aaaabd44a9160af,não sabe nem o que tá falando 🤮 falou falou e falou e eu não entendi boyceta nenhuma,True
849e73d4f57fec69,Eu tenho poróki. Posso ser também? Já que não é uma coisa meio construída eu declaro que sou boyceta machocispiroqueceta.,True
50ac9b31a0d79d99,Não chegar,False
9199716f02c8d884,Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,True
eb45585cc7afadd5,"enfim, ela não sabe mais oq é",True
9ae16053b2c8920a,Osovis,True
08449cf657c87fae,O que é boyceta no fim das contas?,False
21de281a6470302a,O mundo jas do maligno,True
6aebbfece4849ad3,Eu sou um Boysexta!!! Gosto de sair na Sexta e tomar a minha cerveja 🍺,False
551e1177a70659a9,Rapaz o mundo tá lascades,False
b47d04eac749269e,"Hummmm, conte me mais 😬🥱🥱🥱",True
aa74254bcafc02f4,Isso e falta de porrada,True
9dc7a6f4a4f58be6,Daqui a pouco vão criar a sigla LGTV HDMI pessoal que se identifica como eletrodomésticos 😂😂😂,True
a6f5f56ffb574f64,🤣🤣🤣 Tem que rir pra não chorar 🤣,True
e0d4f16e95b96a44,"nossa meu fi, cê é um desservico pra comunidade",False
4901077048c12404,Mas é homem ou mulher?,False
ee9111379645ae07,Not Available,False
a07d9fd97ec97131,"Eu sou um trans rico , mas vivo como pobre .",True
0ae8a8becb698174,Aperta o Butão Putin.Nunca te pedi nada.,True
752bed8dd222d775,"Não é homem, não é mulher,não binare,binare hétero transcendente fluido lgbtqc12345.Cada dia entendendo menos,acho que se mudar mais alguma coisa vira uma.bacteria.",True
298f366a4eef1238,Mi paus 😂,True
d38d3c385c020e8a,Então já sou boycetofobico,True
ac86ba8a3622fe20,😂😂😂,True
10c8c9b3c5884286,Palhaçada!,True
70f72d43d179f907,Sou transrica me sinto rica no corpo de pobre 😂😂😂😂😂😂,False
557aefe38bd540a0,🤣🤣🤣🤣🤣 pqp!,True
c17e71175f226708,Acompanhamento psicológico resolve.,True
d6f2a674b8c29534,Ele deve ter votado no Lula.,False
afa57ab966399db4,"Mds, que bosta é essa. Ele deve ter sido a única criança que não sofreu bullying, por isso que está assim desse jeito. Deus perdoa, pois eles não sabem o que fazem ou como agem.",True
9d84a203208af3f7,"Resumindo, não sabe o que é, é tudo e nada ao mesmo tempo.",True
8fdb2c480dceba4a,Obrigado mãe por ter me batido quando era criança. Olha pra essa geração 😂,True
5a03a9b03a130b90,Haa entendi tudooo 😮,False
e00ef5cd8c353822,🤣🤣🤣🤣🤣,True
714f2dc08a3001d4,eu sou sapatao boiando boyceta genero fluido q que isso,False
e02ba29519a7bd43,Perdida nem ela sabe exatamente o q eh o q quer aff problema puro,True
dfaac66fca45bdf8,E menino ou menina tudo estranho envergonha os lados,True
fa50e252757d3cd6,A maravilhosa arte de falar muito e não dizer absolutamente p**ra nenhuma.,True
da5243234c216ce5,Ou seja pode ser resetada a qualquer momento 😂😂😂😂😂,True
097b541aa7e5633b,Not Available,False
0597ccdd6636e55d,Pqp na moral,True
dc57d6b41e2bdd16,O governo tem que investi em hospício 😂😂 essa galera vive no espaço sideral 😂😂😂,True
90b04b7a6c97ee3a,Ele tbm é boyceta [MENTION],True
025625091337ee3b,Até lucifer riu dessa merda🤣,True
4b9e67c5ede9b437,Gênero dos infernos,True
ecd92afd7f2aa52f,🤣🤣🤣,True
d98e9ab327f29128,Tendi nada 🥴,False
069dee8526026ebb,"Meu Deus do céu... A pessoa é cem coisas em uma só... Eu não dou conta de ser eu mesma. Fico imaginando ser boyceta, gênero fluído, trans... Ou seja, a pessoa não sabe o que é e fica inventando um monte de nome... Ah, será que boyceta é uma pessoa que tem bucet@ mas acha que é homem???",True
d5995c35591a2927,Não entendi boyceta nenhuma KAKAKKAKAKKAKAKAKAKKAKAKKA,True
87d460fcf71cca38,Tem o jingle [URL],False
3454196e3301823b,🙌🔥❤️😍😍,False
b7de82cfd36ea775,"Tá certa, errado foi o médico que deu alta 🤦‍♂️",True
bcfde3cd7b55f486,Que cada um se expresse da maneira que quiser ué … é um direito dele !,False
b12d28b4f53b0f4d,😂😂😂😂,True
f7de5e562ea74870,Impressionante como gosta de se rotular. Queria atenção e conseguiu 🤭,True
722d8b0b19c562a7,E eu sou boypinto kkkk,True
a456ef9c1979cc2c,Não entendi Boyceta nenhuma man 🤔,True
641b133280cf22b8,Povo vai achar que os gays são tudo assim 😢😢😢😢 não somos !!,False
c18254d415a9052d,"Alexa, tocar as trombetas.",True
d919d68a94ccc76b,Super trunfo.,False
348bac034045e433,Vc se consulta como ginecologista ou urologista ?,True
f89ad7305e0d4133,Not Available,False
dffa37c828ebe3d8,A sociedade humana esta se transformando em um esgoto a céu aberto. Precisa urgente um cometa vir e acabar com tudo e dar um reset neste planeta. Ou voltarmos no tempo e desviar o cometa que caiu e os dinossauros evoluírem em lugar dos primatas.,True
